2025-03-10 17:48:26,060 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001183 | Sell (BitstampExchange eff.): 0.001183 | Ticker Profit: 6.98% | Liquidity Profit: 0.00% | Profit (EUR): 0.009720 | Invested (EUR): 200.000000 | Qty Purchased: 169035.7020 | Liquidity Info: Buy Levels: [[0.001182, 192714.0], [0.001183, 78216.0], [0.001184, 106272.0], [0.001185, 225317.0], [0.001187, 78277.0], [0.001245, 66684.0], [0.001246, 145133.0], [0.001247, 803.0], [0.001259, 796.0], [0.001277, 784.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001116, 12648.0], [0.001115, 12191.0], [0.001114, 1458500.0], [0.001083, 18467.0], [0.001034, 1307031.0], [0.00075, 13333.0], [1e-06, 86946613.0]] | Extra: Weighted Buy Price: 0.001182, Weighted Sell Price: 0.001186; Breakdown Buy: [(0.001182, 169035.7020306259)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001116, 12648.0), (0.001115, 12191.0), (0.001114, 57824.78924691744)]; 
2025-03-10 17:48:52,185 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001182 | Sell (BitstampExchange eff.): 0.001192 | Ticker Profit: 6.98% | Liquidity Profit: 0.89% | Profit (EUR): 1.783932 | Invested (EUR): 200.117751 | Qty Purchased: 169322.2032 | Liquidity Info: Buy Levels: [[0.00118, 96508.0], [0.001181, 27995.0], [0.001182, 192714.0], [0.001183, 78216.0], [0.001184, 78277.0], [0.001185, 225317.0], [0.001186, 66684.0], [0.001187, 78277.0], [0.001246, 145133.0], [0.001247, 803.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001132, 964184.0], [0.001116, 12648.0], [0.001115, 12191.0], [0.001114, 1458500.0], [0.001083, 18467.0], [0.001034, 1307031.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001181, Weighted Sell Price: 0.001195; Breakdown Buy: [(0.00118, 96508.0), (0.001181, 27995.0), (0.001182, 44819.203220508294)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001132, 82663.78924691744)]; 
2025-03-10 17:49:18,469 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001178 | Sell (BitstampExchange eff.): 0.001198 | Ticker Profit: 6.98% | Liquidity Profit: 1.70% | Profit (EUR): 3.402093 | Invested (EUR): 200.163203 | Qty Purchased: 169898.1291 | Liquidity Info: Buy Levels: [[0.001176, 96888.0], [0.001177, 27995.0], [0.001179, 78771.0], [0.00118, 96508.0], [0.001182, 163041.0], [0.001183, 99842.0], [0.001184, 78277.0], [0.001185, 225317.0], [0.001246, 145133.0], [0.001247, 803.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001143, 512681.0], [0.001112, 24917.0], [0.001108, 1209712.0], [0.001083, 18467.0], [0.001026, 864197.0], [0.00075, 13333.0], [1e-06, 86946613.0]] | Extra: Weighted Buy Price: 0.001177, Weighted Sell Price: 0.001201; Breakdown Buy: [(0.001176, 96888.0), (0.001177, 27995.0), (0.001179, 45015.12908180259)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001143, 82663.78924691744)]; 
2025-03-10 17:49:45,146 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001178 | Sell (BitstampExchange eff.): 0.001200 | Ticker Profit: 6.98% | Liquidity Profit: 1.86% | Profit (EUR): 3.713573 | Invested (EUR): 200.118143 | Qty Purchased: 169898.1291 | Liquidity Info: Buy Levels: [[0.001176, 96888.0], [0.001177, 27995.0], [0.001178, 145704.0], [0.001179, 78771.0], [0.00118, 96508.0], [0.001182, 96357.0], [0.001183, 78216.0], [0.001184, 78277.0], [0.001246, 145133.0], [0.001247, 803.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001146, 554364.0], [0.00111, 12246.0], [0.001109, 12728.0], [0.001108, 1209712.0], [0.001083, 18467.0], [0.001026, 864197.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001177, Weighted Sell Price: 0.001203; Breakdown Buy: [(0.001176, 96888.0), (0.001177, 27995.0), (0.001178, 45015.12908180259)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001146, 82663.78924691744)]; 
2025-03-10 17:50:11,583 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001182 | Sell (BitstampExchange eff.): 0.001192 | Ticker Profit: 6.98% | Liquidity Profit: 0.87% | Profit (EUR): 1.740291 | Invested (EUR): 200.072887 | Qty Purchased: 169322.2032 | Liquidity Info: Buy Levels: [[0.00118, 96508.0], [0.001181, 194961.0], [0.001182, 96357.0], [0.001183, 78216.0], [0.001184, 78277.0], [0.001246, 145133.0], [0.001247, 803.0], [0.001259, 796.0], [0.001277, 784.0], [0.001912, 2734.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001131, 780122.0], [0.001114, 24873.0], [0.001113, 353537.0], [0.001083, 18467.0], [0.001026, 864197.0], [0.00075, 13333.0], [1e-06, 86946613.0]] | Extra: Weighted Buy Price: 0.001180, Weighted Sell Price: 0.001195; Breakdown Buy: [(0.00118, 96508.0), (0.001181, 72814.2032205083)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001131, 82663.78924691744)]; 
2025-03-10 17:50:40,391 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001180 | Sell (BitstampExchange eff.): 0.001200 | Ticker Profit: 6.98% | Liquidity Profit: 1.71% | Profit (EUR): 3.412782 | Invested (EUR): 200.072870 | Qty Purchased: 169609.6772 | Liquidity Info: Buy Levels: [[0.001178, 96812.0], [0.001179, 163792.0], [0.00118, 175217.0], [0.001181, 128277.0], [0.001182, 96357.0], [0.001183, 78216.0], [0.001184, 78277.0], [0.001246, 145133.0], [0.001247, 803.0], [0.001259, 796.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001146, 631780.0], [0.001128, 631780.0], [0.001114, 12202.0], [0.00111, 631780.0], [0.001084, 13021.0], [0.001083, 18467.0], [0.001026, 864197.0]] | Extra: Weighted Buy Price: 0.001178, Weighted Sell Price: 0.001203; Breakdown Buy: [(0.001178, 96812.0), (0.001179, 72797.67724974517)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001146, 82663.78924691744)]; 
2025-03-10 17:51:06,459 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001178 | Sell (BitstampExchange eff.): 0.001199 | Ticker Profit: 6.98% | Liquidity Profit: 1.81% | Profit (EUR): 3.624766 | Invested (EUR): 200.118143 | Qty Purchased: 169898.1291 | Liquidity Info: Buy Levels: [[0.001176, 96888.0], [0.001177, 27995.0], [0.001178, 175583.0], [0.001179, 175879.0], [0.00118, 175217.0], [0.001181, 78647.0], [0.001183, 78216.0], [0.001184, 78277.0], [0.001245, 66684.0], [0.001246, 145133.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001145, 564796.0], [0.001128, 937950.0], [0.001112, 12693.0], [0.001111, 12235.0], [0.00111, 1505139.0], [0.001083, 18467.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001177, Weighted Sell Price: 0.001202; Breakdown Buy: [(0.001176, 96888.0), (0.001177, 27995.0), (0.001178, 45015.12908180259)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001145, 82663.78924691744)]; 
2025-03-10 17:51:59,360 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001175 | Sell (BitstampExchange eff.): 0.001200 | Ticker Profit: 6.98% | Liquidity Profit: 2.13% | Profit (EUR): 4.267917 | Invested (EUR): 200.000000 | Qty Purchased: 170187.5637 | Liquidity Info: Buy Levels: [[0.001174, 193920.0], [0.001175, 145641.0], [0.001176, 175597.0], [0.001177, 106735.0], [0.001178, 78771.0], [0.001179, 78771.0], [0.00118, 78709.0], [0.001246, 145133.0], [0.001247, 803.0], [0.001259, 796.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001147, 593225.0], [0.00113, 829236.0], [0.001113, 24895.0], [0.001112, 1424296.0], [0.001083, 18467.0], [0.00103, 1306521.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001174, Weighted Sell Price: 0.001203; Breakdown Buy: [(0.001174, 170187.5637139692)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001147, 82663.78924691744)]; 
2025-03-10 17:52:15,306 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'ZKF/USDT', 'bitget': 'ZKF/USDT'} | Buy (BitgetExchange eff.): 0.000139 | Sell (KucoinExchange eff.): 0.000140 | Ticker Profit: 8.48% | Liquidity Profit: 0.51% | Profit (USDT): 1.025457 | Invested (USDT): 201.467702 | Qty Purchased: 1447827.5348 | Liquidity Info: Buy Levels: [[0.000138, 701869.14], [0.000139, 385819.77], [0.000141, 609957.96], [0.000142, 300111.82], [0.000143, 15156.78], [0.000145, 16520.89], [0.000146, 18007.77], [0.000147, 111772.95], [0.000148, 72908.07], [0.000149, 21395.03]]; Sell Levels: [[0.00014, 2409452.0838], [0.00013, 14582679.7324], [0.00012, 5624455.1565], [0.00011, 33275.42], [0.0001, 202000.0], [9e-05, 188888.8888]] | Extra: Weighted Buy Price: 0.000139, Weighted Sell Price: 0.000140; Breakdown Buy: [(0.000138, 701869.14), (0.000139, 385819.77), (0.000141, 360138.6247840569)]; Breakdown Sell: [(0.00014, 1430001.4300014302)]; 
2025-03-10 17:52:25,998 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001175 | Sell (BitstampExchange eff.): 0.001200 | Ticker Profit: 6.98% | Liquidity Profit: 2.09% | Profit (EUR): 4.178959 | Invested (EUR): 200.000000 | Qty Purchased: 170187.5637 | Liquidity Info: Buy Levels: [[0.001174, 193920.0], [0.001175, 145641.0], [0.001176, 175597.0], [0.001177, 106735.0], [0.001178, 78771.0], [0.001179, 78771.0], [0.00118, 78709.0], [0.001246, 145133.0], [0.001247, 803.0], [0.001259, 796.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001146, 825376.0], [0.00111, 1068062.0], [0.001085, 12529.0], [0.001084, 13021.0], [0.001083, 18467.0], [0.001029, 1310325.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001174, Weighted Sell Price: 0.001203; Breakdown Buy: [(0.001174, 170187.5637139692)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001146, 82663.78924691744)]; 
2025-03-10 17:52:50,329 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.465216 | Sell (KucoinExchange eff.): 0.632155 | Ticker Profit: 39.21% | Liquidity Profit: 35.88% | Profit (USDT): 72.179952 | Invested (USDT): 201.147631 | Qty Purchased: 432.3744 | Liquidity Info: Buy Levels: [[0.4621, 10.85], [0.4634, 13.593], [0.4641, 149.0], [0.4645, 23.118], [0.4647, 10.801], [0.4648, 25.169], [0.466, 1.7827], [0.4662, 28.648], [0.4663, 27.104], [0.4665, 36.433]]; Sell Levels: [[0.6365, 0.3356], [0.6353, 5.8524], [0.634, 1.4497], [0.6331, 15.3594], [0.632, 0.3356], [0.6314, 7.3743], [0.6313, 4.875], [0.631, 0.3781], [0.6308, 0.2889], [0.63, 1.2566]] | Extra: Weighted Buy Price: 0.464752, Weighted Sell Price: 0.632788; Breakdown Buy: [(0.4621, 10.85), (0.4634, 13.593), (0.4641, 149.0), (0.4645, 23.118), (0.4647, 10.801), (0.4648, 25.169), (0.466, 1.7827), (0.4662, 28.648), (0.4663, 27.104), (0.4665, 36.433)]; Breakdown Sell: [(0.6365, 0.3356), (0.6353, 5.8524), (0.634, 1.4497), (0.6331, 15.3594), (0.632, 0.3356), (0.6314, 7.3743), (0.6313, 4.875), (0.631, 0.3781), (0.6308, 0.2889), (0.63, 1.2566)]; 
2025-03-10 17:52:52,313 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001175 | Sell (BitstampExchange eff.): 0.001181 | Ticker Profit: 6.98% | Liquidity Profit: 0.50% | Profit (EUR): 1.003314 | Invested (EUR): 200.000000 | Qty Purchased: 170187.5637 | Liquidity Info: Buy Levels: [[0.001174, 193768.0], [0.001176, 175597.0], [0.001177, 78740.0], [0.001178, 173450.0], [0.001179, 78771.0], [0.00118, 78709.0], [0.001232, 145415.0], [0.001233, 812.0], [0.001245, 805.0], [0.001263, 793.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001111, 24940.0], [0.00111, 1068062.0], [0.001083, 18467.0], [0.001029, 1310325.0], [0.00075, 13333.0], [1e-06, 86946613.0]] | Extra: Weighted Buy Price: 0.001174, Weighted Sell Price: 0.001184; Breakdown Buy: [(0.001174, 170187.5637139692)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001111, 24940.0), (0.00111, 57723.78924691744)]; 
2025-03-10 17:53:18,686 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001175 | Sell (BitstampExchange eff.): 0.001190 | Ticker Profit: 6.98% | Liquidity Profit: 1.29% | Profit (EUR): 2.577717 | Invested (EUR): 200.000000 | Qty Purchased: 170187.5637 | Liquidity Info: Buy Levels: [[0.001174, 193768.0], [0.001176, 175597.0], [0.001177, 78740.0], [0.001178, 173450.0], [0.001179, 78771.0], [0.00118, 78709.0], [0.001232, 145415.0], [0.001233, 812.0], [0.001245, 805.0], [0.001263, 793.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001128, 807439.0], [0.001111, 24940.0], [0.00111, 1068062.0], [0.001083, 18467.0], [0.001029, 1310325.0], [0.00075, 13333.0], [1e-06, 86946613.0]] | Extra: Weighted Buy Price: 0.001174, Weighted Sell Price: 0.001193; Breakdown Buy: [(0.001174, 170187.5637139692)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001128, 82663.78924691744)]; 
2025-03-10 17:53:44,866 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001177 | Sell (BitstampExchange eff.): 0.001191 | Ticker Profit: 6.98% | Liquidity Profit: 1.21% | Profit (EUR): 2.410811 | Invested (EUR): 200.000000 | Qty Purchased: 169898.1291 | Liquidity Info: Buy Levels: [[0.001176, 290808.0], [0.001177, 78740.0], [0.001178, 145455.0], [0.001179, 78771.0], [0.00118, 78709.0], [0.001181, 27995.0], [0.001232, 145415.0], [0.001233, 812.0], [0.001245, 805.0], [0.001263, 793.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.00113, 1293321.0], [0.001111, 24940.0], [0.001083, 18467.0], [0.001029, 1310325.0], [0.00075, 13333.0], [1e-06, 86946613.0]] | Extra: Weighted Buy Price: 0.001176, Weighted Sell Price: 0.001194; Breakdown Buy: [(0.001176, 169898.1290818026)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.00113, 82663.78924691744)]; 
2025-03-10 17:54:11,155 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001177 | Sell (BitstampExchange eff.): 0.001201 | Ticker Profit: 6.98% | Liquidity Profit: 2.00% | Profit (EUR): 4.009330 | Invested (EUR): 200.000000 | Qty Purchased: 169898.1291 | Liquidity Info: Buy Levels: [[0.001176, 290808.0], [0.001177, 145424.0], [0.001178, 78771.0], [0.001179, 78771.0], [0.00118, 78709.0], [0.001181, 27995.0], [0.001232, 145415.0], [0.001233, 812.0], [0.001245, 805.0], [0.001263, 793.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001148, 717295.0], [0.00113, 1293321.0], [0.001112, 1351190.0], [0.001111, 24940.0], [0.001083, 18467.0], [0.001029, 1310325.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001176, Weighted Sell Price: 0.001204; Breakdown Buy: [(0.001176, 169898.1290818026)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001148, 82663.78924691744)]; 
2025-03-10 17:54:37,666 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001176 | Sell (BitstampExchange eff.): 0.001190 | Ticker Profit: 6.98% | Liquidity Profit: 1.21% | Profit (EUR): 2.415310 | Invested (EUR): 200.073449 | Qty Purchased: 170187.5637 | Liquidity Info: Buy Levels: [[0.001174, 96812.0], [0.001175, 97108.0], [0.001176, 193700.0], [0.001177, 173419.0], [0.001178, 78771.0], [0.001179, 78771.0], [0.00118, 78709.0], [0.001232, 145415.0], [0.001233, 812.0], [0.001245, 805.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001127, 382206.0], [0.001111, 407146.0], [0.001083, 18467.0], [0.00075, 13333.0], [1e-06, 86946613.0]] | Extra: Weighted Buy Price: 0.001174, Weighted Sell Price: 0.001193; Breakdown Buy: [(0.001174, 96812.0), (0.001175, 73375.5637139692)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001127, 82663.78924691744)]; 
2025-03-10 17:55:04,020 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001176 | Sell (BitstampExchange eff.): 0.001200 | Ticker Profit: 6.98% | Liquidity Profit: 2.10% | Profit (EUR): 4.194392 | Invested (EUR): 200.073525 | Qty Purchased: 170187.5637 | Liquidity Info: Buy Levels: [[0.001174, 96736.0], [0.001175, 97108.0], [0.001176, 193700.0], [0.001177, 145424.0], [0.001178, 78771.0], [0.001179, 78771.0], [0.00118, 78709.0], [0.001181, 27995.0], [0.001232, 145415.0], [0.001233, 812.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001147, 824917.0], [0.001111, 407146.0], [0.001083, 18467.0], [0.00103, 1567575.0], [0.00075, 13333.0], [1e-06, 86946613.0]] | Extra: Weighted Buy Price: 0.001174, Weighted Sell Price: 0.001203; Breakdown Buy: [(0.001174, 96736.0), (0.001175, 73451.5637139692)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001147, 82663.78924691744)]; 
2025-03-10 17:55:10,762 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.029329 | Sell (KucoinExchange eff.): 0.044995 | Ticker Profit: 54.79% | Liquidity Profit: 53.41% | Profit (USDT): 106.826782 | Invested (USDT): 200.000000 | Qty Purchased: 6819.1194 | Liquidity Info: Buy Levels: [[0.0293, 92798.04], [0.0294, 71970.55], [0.0295, 170762.56], [0.0296, 45271.41], [0.0297, 85596.64], [0.0298, 48134.3], [0.0299, 27023.46], [0.03, 158459.24], [0.0301, 33173.05], [0.0302, 25041.74]]; Sell Levels: [[0.04509, 10.1], [0.04504, 5421.8], [0.045, 2197.5], [0.04497, 5421.8], [0.04489, 101.0], [0.04483, 5421.8], [0.04478, 27.5], [0.04476, 294.8], [0.04469, 5421.8], [0.04465, 101.0]] | Extra: Weighted Buy Price: 0.029300, Weighted Sell Price: 0.045040; Breakdown Buy: [(0.0293, 6819.119447105796)]; Breakdown Sell: [(0.04509, 10.1), (0.04504, 4429.913311159907)]; 
2025-03-10 17:55:16,465 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'MAK/USDT', 'bitget': 'MAK/USDT'} | Buy (KucoinExchange eff.): 0.017984 | Sell (BitgetExchange eff.): 0.018046 | Ticker Profit: 3.34% | Liquidity Profit: 0.34% | Profit (USDT): 0.692336 | Invested (USDT): 202.438658 | Qty Purchased: 11256.3493 | Liquidity Info: Buy Levels: [[0.01775, 79.0], [0.0178, 380.5], [0.01783, 568.6], [0.01784, 1395.4], [0.01788, 1146.9], [0.0179, 10.0], [0.01797, 79.0], [0.018, 1400.0], [0.01802, 700.0], [0.01803, 5700.0]]; Sell Levels: [[0.0181, 6632.48], [0.01801, 5000.0], [0.018, 31456.89], [0.01791, 5000.0], [0.0179, 40595.19], [0.01781, 1141.82], [0.0178, 62472.28], [0.01771, 3147.81], [0.0177, 10643.46], [0.01762, 1069.21]] | Extra: Weighted Buy Price: 0.017966, Weighted Sell Price: 0.018064; Breakdown Buy: [(0.01775, 79.0), (0.0178, 380.5), (0.01783, 568.6), (0.01784, 1395.4), (0.01788, 1146.9), (0.0179, 10.0), (0.01797, 79.0), (0.018, 1400.0), (0.01802, 700.0), (0.01803, 5496.949284518301)]; Breakdown Sell: [(0.0181, 6632.48), (0.01801, 4428.304541447524)]; 
2025-03-10 17:56:22,494 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001175 | Sell (BitstampExchange eff.): 0.001198 | Ticker Profit: 6.98% | Liquidity Profit: 1.96% | Profit (EUR): 3.912086 | Invested (EUR): 200.000000 | Qty Purchased: 170187.5637 | Liquidity Info: Buy Levels: [[0.001174, 193920.0], [0.001175, 145455.0], [0.001176, 96812.0], [0.001177, 106735.0], [0.001178, 78771.0], [0.001179, 78771.0], [0.00118, 78709.0], [0.001232, 145415.0], [0.001233, 812.0], [0.001245, 805.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001143, 511542.0], [0.001111, 12705.0], [0.001107, 12280.0], [0.001106, 1237190.0], [0.001083, 18467.0], [0.001028, 1291599.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001174, Weighted Sell Price: 0.001201; Breakdown Buy: [(0.001174, 170187.5637139692)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001143, 82663.78924691744)]; 
2025-03-10 17:56:48,848 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001175 | Sell (BitstampExchange eff.): 0.001199 | Ticker Profit: 6.98% | Liquidity Profit: 2.00% | Profit (EUR): 4.001044 | Invested (EUR): 200.000000 | Qty Purchased: 170187.5637 | Liquidity Info: Buy Levels: [[0.001174, 193920.0], [0.001175, 66684.0], [0.001176, 96812.0], [0.001177, 106735.0], [0.001178, 78771.0], [0.001179, 78771.0], [0.00118, 78709.0], [0.001232, 145415.0], [0.001233, 812.0], [0.001245, 805.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.001144, 832157.0], [0.001128, 988822.0], [0.001112, 12224.0], [0.001111, 12705.0], [0.001109, 1520232.0], [0.001083, 18467.0], [0.001028, 1291599.0]] | Extra: Weighted Buy Price: 0.001174, Weighted Sell Price: 0.001202; Breakdown Buy: [(0.001174, 170187.5637139692)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.001144, 82663.78924691744)]; 
2025-03-10 17:57:15,280 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001177 | Sell (BitstampExchange eff.): 0.001191 | Ticker Profit: 6.98% | Liquidity Profit: 1.21% | Profit (EUR): 2.410811 | Invested (EUR): 200.000000 | Qty Purchased: 169898.1291 | Liquidity Info: Buy Levels: [[0.001176, 193624.0], [0.001177, 78740.0], [0.001178, 78771.0], [0.001179, 78771.0], [0.00118, 78709.0], [0.001181, 27995.0], [0.001231, 66684.0], [0.001232, 145415.0], [0.001912, 2734.0], [0.001923, 2717.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.00113, 835768.0], [0.001111, 161466.0], [0.001107, 12751.0], [0.001084, 12540.0], [0.001083, 18467.0], [0.001025, 161466.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001176, Weighted Sell Price: 0.001194; Breakdown Buy: [(0.001176, 169898.1290818026)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.00113, 82663.78924691744)]; 
2025-03-10 17:57:41,460 - INFO - Pair: binance-bitstamp | Asset: {'binance': 'BOME/EUR', 'bitstamp': 'BOME/EUR'} | Buy (BinanceExchange eff.): 0.001180 | Sell (BitstampExchange eff.): 0.001202 | Ticker Profit: 6.98% | Liquidity Profit: 1.88% | Profit (EUR): 3.767177 | Invested (EUR): 200.073099 | Qty Purchased: 169609.6772 | Liquidity Info: Buy Levels: [[0.001178, 96584.0], [0.001179, 96920.0], [0.00118, 96660.0], [0.001181, 27995.0], [0.001231, 66684.0], [0.001232, 145415.0], [0.001912, 2734.0], [0.001923, 2717.0], [0.001935, 2702.0], [0.001947, 2685.0]]; Sell Levels: [[0.001271, 39339.0], [0.00127, 15748.0], [0.00125, 20000.0], [0.00115, 302270.0], [0.001133, 302270.0], [0.001116, 24829.0], [0.001115, 302270.0], [0.001083, 18467.0], [0.001032, 302270.0], [0.00075, 13333.0]] | Extra: Weighted Buy Price: 0.001178, Weighted Sell Price: 0.001205; Breakdown Buy: [(0.001178, 96584.0), (0.001179, 73025.67724974517)]; Breakdown Sell: [(0.001271, 39339.0), (0.00127, 15748.0), (0.00125, 20000.0), (0.00115, 82663.78924691744)]; 
